Participant,Age,TrialN,StimID,StimType,C1.RT,C2.RT,C3.RT,C4.RT,SPILL.RT,CHUNK1,CHUNK2,CHUNK3,CHUNK4,SPILL,CompAcc,Condition,RestrictorType,RestrictorPosition,Context,ContextRT,LOOK_SEEM,Adj,CompRT,has_comp,C1.PRED,C2.PRED,C3.PRED,C4.PRED,SPILL.PRED,C1.PRED.LOG,C2.PRED.LOG,C3.PRED.LOG,C4.PRED.LOG,SPILL.PRED.LOG,C1.RT.LOG,C2.RT.LOG,C3.RT.LOG,C4.RT.LOG,SPILL.RT.LOG,C1.RT.RESID,C2.RT.RESID,C3.RT.RESID,C4.RT.RESID,SPILL.RT.RESID,C1.RT.LOG.RESID,C2.RT.LOG.RESID,C3.RT.LOG.RESID,C4.RT.LOG.RESID,SPILL.RT.LOG.RESID,PP.RT,PP.LOG,VP.RT,VP.LOG,PP.PRED,PP.PRED.LOG,VP.PRED,VP.PRED.LOG,PP.RESID,PP.RESID.LOG,VP.RESID,VP.RESID.LOG,SPILL.RESID,SPILL.RESID.LOG
51,30,66,7,exp,579.7,401.2,344,345.9,484.3,Every,museum,in Portugal,"looked cool,",so I booked straightaway.,0,INT-SUB,SUB,INT,I was flicking through a holiday brochure to find cool museums to visit in Portugal and other countries.,2872,looked,cool,NA,NQ,509.49709738019686,345.02584913071746,466.08465262834295,469.25503859685114,524.0159842196954,6.19806394667793,5.800520692101374,6.051177629881192,6.101714546137083,6.253234658991408,6.362510728345687,5.994460056087781,5.840641657373398,5.846149715943123,6.182704549409183,70.20290261980318,56.17415086928253,-122.08465262834295,-123.35503859685116,-39.71598421969537,0.16444678166775706,0.19393936398640665,-0.21053597250779355,-0.25556483019396037,-0.07053010958222483,344,5.840641657373398,345.9,5.846149715943123,466.08465262834295,6.051177629881192,469.25503859685114,6.101714546137083,-122.08465262834295,-0.21053597250779355,-123.35503859685116,-0.25556483019396037,-39.71598421969537,-0.07053010958222483
51,30,67,51,exp,668.8,250.7,213.3,293.4,459.5,Every,brewery,in Canada,"looked exclusive,",so I decided to go there.,0,INT-SUB,SUB,INT,I was watching a vlog for inspiration for exclusive breweries to visit in Canada and other countries.,3403.4,looked,exclusive,NA,NQ,509.49709738019686,345.02584913071746,466.08465262834295,469.25503859685114,606.7148263141719,6.19806394667793,5.800520692101374,6.051177629881192,6.101714546137083,6.365922181093881,6.505485061770492,5.524257005164247,5.362699625477305,5.681536865708881,6.1301389417957415,159.3029026198031,-94.32584913071747,-252.78465262834294,-175.85503859685116,-147.2148263141719,0.30742111509256187,-0.2762636869371269,-0.688478004403887,-0.42017768042820247,-0.23578323929813916,213.3,5.362699625477305,293.4,5.681536865708881,466.08465262834295,6.051177629881192,469.25503859685114,6.101714546137083,-252.78465262834294,-0.688478004403887,-175.85503859685116,-0.42017768042820247,-147.2148263141719,-0.23578323929813916
51,30,68,20,exp,2855.7999999999997,312.40000000000003,267.90000000000003,387.7,709.5,Every,church,in Durham,"seemed ornate,",so I knew just where to go.,1,INT-OTH,OTH,INT,I was on a website trying to find ornate churches to explore in Belfast and other cities.,5773.7,seemed,ornate,971.2,1,509.49709738019686,345.02584913071746,466.08465262834295,469.25503859685114,648.06424736141,6.19806394667793,5.800520692101374,6.051177629881192,6.101714546137083,6.422265942145116,7.957107292996195,5.744284417965531,5.590613776550563,5.960231844676883,6.564560496600097,2346.302902619803,-32.62584913071743,-198.18465262834292,-81.55503859685115,61.435752638589975,1.7590433463182649,-0.05623627413584309,-0.4605638533306289,-0.14148270146020003,0.14229455445498118,267.90000000000003,5.590613776550563,387.7,5.960231844676883,466.08465262834295,6.051177629881192,469.25503859685114,6.101714546137083,-198.18465262834292,-0.4605638533306289,-81.55503859685115,-0.14148270146020003,61.435752638589975,0.14229455445498118
51,30,69,6,exp,555.6999999999999,292.2,250.9,370.5,395.5,Every,monument,seemed interesting,"in Rome,",so I decided to go there.,1,EXT-OTH,OTH,EXT,I was checking out a guidebook to find suggestions for interesting monuments to visit in Edinburgh and other cities.,3546.2,seemed,interesting,1037.7,1,509.49709738019686,345.02584913071746,466.08465262834295,469.25503859685114,606.7148263141719,6.19806394667793,5.800520692101374,6.051177629881192,6.101714546137083,6.365922181093881,6.3202285802858755,5.677438499316599,5.525054453372377,5.914853444736141,5.980150787207709,46.20290261980307,-52.82584913071747,-215.18465262834295,-98.75503859685114,-211.2148263141719,0.12216463360794538,-0.12308219278477495,-0.5261231765088148,-0.18686110140094225,-0.38577139388617177,370.5,5.914853444736141,250.9,5.525054453372377,469.25503859685114,6.101714546137083,466.08465262834295,6.051177629881192,-98.75503859685114,-0.18686110140094225,-215.18465262834295,-0.5261231765088148,-211.2148263141719,-0.38577139388617177
51,30,70,35,exp,769.9,240.7,369,351.5,491.8,Every,palace,in Sweden,"looked opulent,",so I knew just where to go.,0,INT-SUB,SUB,INT,I was reading a blog to get some ideas for opulent palaces to explore in Sweden and other countries.,8614.1,looked,opulent,NA,NQ,509.49709738019686,345.02584913071746,466.08465262834295,469.25503859685114,648.06424736141,6.19806394667793,5.800520692101374,6.051177629881192,6.101714546137083,6.422265942145116,6.646260636284004,5.483551344789026,5.910796644040527,5.86220971125072,6.198072129782092,260.4029026198031,-104.32584913071747,-97.08465262834295,-117.75503859685114,-156.26424736141,0.44819668960607384,-0.31696934731234805,-0.1403809858406646,-0.23950483488636376,-0.2241938123630236,369,5.910796644040527,351.5,5.86220971125072,466.08465262834295,6.051177629881192,469.25503859685114,6.101714546137083,-97.08465262834295,-0.1403809858406646,-117.75503859685114,-0.23950483488636376,-156.26424736141,-0.2241938123630236
51,30,71,56,exp,445.7,444.7,408.4,486.7000000000001,385.4,Every,statue,in Leeds,"seemed famous,",so I decided to go there.,0,INT-OTH,OTH,INT,I was on a website trying to find famous statues to visit in New York and other cities.,2160.6,seemed,famous,NA,NQ,509.49709738019686,345.02584913071746,466.08465262834295,469.25503859685114,606.7148263141719,6.19806394667793,5.800520692101374,6.051177629881192,6.101714546137083,6.365922181093881,6.09964607995251,6.097399897516651,6.01224708629051,6.187647916839409,5.954281755980266,-63.797097380196874,99.67415086928253,-57.684652628342974,17.444961403148966,-221.3148263141719,-0.09841786672541986,0.29687920541527646,-0.03893054359068149,0.08593337070232554,-0.41164042511361476,408.4,6.01224708629051,486.7000000000001,6.187647916839409,466.08465262834295,6.051177629881192,469.25503859685114,6.101714546137083,-57.684652628342974,-0.03893054359068149,17.444961403148966,0.08593337070232554,-221.3148263141719,-0.41164042511361476
51,30,72,15,exp,508.1,125.6,286.5,353.2,541,Every,town,in Peru,"looked pretty,",so I knew just where to go.,0,INT-SUB,SUB,INT,I was watching a vlog for inspiration for pretty towns to explore in Peru and other countries.,2625.6,looked,pretty,NA,NQ,509.49709738019686,345.02584913071746,466.08465262834295,469.25503859685114,648.06424736141,6.19806394667793,5.800520692101374,6.051177629881192,6.101714546137083,6.422265942145116,6.230678278599687,4.833102254034098,5.6577385361547945,5.867034468729805,6.293419278846481,-1.3970973801968398,-219.42584913071747,-179.58465262834295,-116.05503859685115,-107.06424736141003,0.032614331921756445,-0.9674184380672761,-0.3934390937263972,-0.2346800774072788,-0.12884666329863492,286.5,5.6577385361547945,353.2,5.867034468729805,466.08465262834295,6.051177629881192,469.25503859685114,6.101714546137083,-179.58465262834295,-0.3934390937263972,-116.05503859685115,-0.2346800774072788,-107.06424736141003,-0.12884666329863492
51,30,73,40,exp,461.2,310.59999999999997,304.5,484.7000000000001,485.3,Every,garden,in Krakow,"seemed colourful,",so I knew just where to go.,0,INT-OTH,OTH,INT,I was on a travel app researching colourful gardens to explore in Zagreb and other cities.,2729.9,seemed,colourful,NA,NQ,509.49709738019686,345.02584913071746,466.08465262834295,469.25503859685114,648.06424736141,6.19806394667793,5.800520692101374,6.051177629881192,6.101714546137083,6.422265942145116,6.133831788394904,5.738505910714586,5.718671087149952,6.183530142851331,6.18476725641117,-48.297097380196874,-34.425849130717495,-161.58465262834295,15.444961403148966,-162.76424736141,-0.06423215828302631,-0.06201478138678773,-0.3325065427312399,0.08181559671424754,-0.2374986857339456,304.5,5.718671087149952,484.7000000000001,6.183530142851331,466.08465262834295,6.051177629881192,469.25503859685114,6.101714546137083,-161.58465262834295,-0.3325065427312399,15.444961403148966,0.08181559671424754,-162.76424736141,-0.2374986857339456
51,30,74,18,exp,379.4,345.9,353.7,338.5,454.5,Every,café,seemed cute,"in Belfast,",so there was plenty of choice.,0,EXT-OTH,OTH,EXT,I was checking out a guidebook to find suggestions for cute cafés to try out in Glasgow and other cities.,3019.2000000000003,seemed,cute,NA,NQ,509.49709738019686,345.02584913071746,466.08465262834295,469.25503859685114,606.7148263141719,6.19806394667793,5.800520692101374,6.051177629881192,6.101714546137083,6.365922181093881,5.938591057500914,5.846149715943123,5.868449096211435,5.82452409235233,6.119197913617533,-130.09709738019689,0.8741508692825164,-112.38465262834296,-130.75503859685114,-152.2148263141719,-0.25947288917701616,0.04562902384174894,-0.1827285336697564,-0.2771904537847538,-0.24672426747634724,338.5,5.82452409235233,353.7,5.868449096211435,469.25503859685114,6.101714546137083,466.08465262834295,6.051177629881192,-130.75503859685114,-0.2771904537847538,-112.38465262834296,-0.1827285336697564,-152.2148263141719,-0.24672426747634724
51,30,75,25,exp,573.1,312.5,372,401.9,456,Every,river,looked soothing,"in Norway,",so I knew just where to go.,0,EXT-SUB,SUB,EXT,I was flicking through a holiday brochure to find soothing rivers to explore in Norway and other countries.,2732.1,looked,soothing,NA,NQ,509.49709738019686,345.02584913071746,466.08465262834295,469.25503859685114,648.06424736141,6.19806394667793,5.800520692101374,6.051177629881192,6.101714546137083,6.422265942145116,6.351060221557692,5.744604469176457,5.918893854273146,5.9962033014551555,6.1224928095143865,63.60290261980316,-32.52584913071746,-94.08465262834295,-67.35503859685116,-192.06424736141003,0.15299627487976153,-0.05591622292491749,-0.1322837756080455,-0.10551124468192796,-0.2997731326307296,401.9,5.9962033014551555,372,5.918893854273146,469.25503859685114,6.101714546137083,466.08465262834295,6.051177629881192,-67.35503859685116,-0.10551124468192796,-94.08465262834295,-0.1322837756080455,-192.06424736141003,-0.2997731326307296
51,30,76,29,exp,507.6,311.8,223.7,294.70000000000005,384.9,Every,shop,looked trendy,"in Hungary,",so I had some deciding to do.,0,EXT-SUB,SUB,EXT,I was reading a blog to get some ideas for trendy shops to enjoy in Hungary and other countries.,8191.6,looked,trendy,NA,NQ,509.49709738019686,345.02584913071746,466.08465262834295,469.25503859685114,648.06424736141,6.19806394667793,5.800520692101374,6.051177629881192,6.101714546137083,6.422265942145116,6.2296937358402324,5.742361956623676,5.410305868496084,5.68595788974365,5.9529835602897005,-1.8970973801968398,-33.22584913071745,-242.38465262834296,-174.5550385968511,-263.16424736141005,0.0316297891623023,-0.05815873547769801,-0.6408717613851076,-0.41575665639343384,-0.4692823818554155,294.70000000000005,5.68595788974365,223.7,5.410305868496084,469.25503859685114,6.101714546137083,466.08465262834295,6.051177629881192,-174.5550385968511,-0.41575665639343384,-242.38465262834296,-0.6408717613851076,-263.16424736141005,-0.4692823818554155
51,30,78,8,exp,489.4,223.7,284.6,367,358,Every,hotel,in Gloucester,"seemed luxurious,",so there was plenty of choice.,0,INT-OTH,OTH,INT,I was on a website trying to find luxurious hotels to try out in Rome and other cities.,2341.2999999999997,seemed,luxurious,NA,NQ,509.49709738019686,345.02584913071746,466.08465262834295,469.25503859685114,606.7148263141719,6.19806394667793,5.800520692101374,6.051177629881192,6.101714546137083,6.365922181093881,6.193180151008571,5.410305868496084,5.651084685655752,5.905361848054571,5.8805329864007,-20.097097380196885,-121.32584913071747,-181.48465262834293,-102.25503859685114,-248.7148263141719,-0.004883795669359259,-0.39021482360529003,-0.40009294422543995,-0.19635269808251277,-0.4853891946931803,284.6,5.651084685655752,367,5.905361848054571,466.08465262834295,6.051177629881192,469.25503859685114,6.101714546137083,-181.48465262834293,-0.40009294422543995,-102.25503859685114,-0.19635269808251277,-248.7148263141719,-0.4853891946931803
51,30,79,1,exp,460.6,350.6,218.4,342.5,412.5,Every,beach,looked beautiful,"in Spain,",so I decided to go there.,1,EXT-SUB,SUB,EXT,I was flicking through a holiday brochure to find beautiful beaches to visit in Spain and other countries.,2529.7000000000003,looked,beautiful,979.6,1,509.49709738019686,345.02584913071746,466.08465262834295,469.25503859685114,606.7148263141719,6.19806394667793,5.800520692101374,6.051177629881192,6.101714546137083,6.365922181093881,6.132529987386585,5.859645972487134,5.38632824387075,5.83627165770228,6.022236205774735,-48.89709738019684,5.574150869282562,-247.68465262834295,-126.75503859685114,-194.2148263141719,-0.06553395929134531,0.059125280385759815,-0.6648493860104416,-0.26544288843480324,-0.34368597531914524,342.5,5.83627165770228,218.4,5.38632824387075,469.25503859685114,6.101714546137083,466.08465262834295,6.051177629881192,-126.75503859685114,-0.26544288843480324,-247.68465262834295,-0.6648493860104416,-194.2148263141719,-0.34368597531914524
51,30,81,58,exp,468.6,461.5,305.8,453,423.9,Every,bistro,seemed popular,"in Tokyo,",so there was plenty of choice.,0,EXT-OTH,OTH,EXT,I was on a travel app researching popular bistros to try out in Leeds and other cities.,2345.2999999999997,seemed,popular,NA,NQ,509.49709738019686,345.02584913071746,466.08465262834295,469.25503859685114,606.7148263141719,6.19806394667793,5.800520692101374,6.051177629881192,6.101714546137083,6.365922181093881,6.149749526073696,6.134482053942907,5.722931293494962,6.115892125483034,6.049497578358592,-40.89709738019684,116.47415086928254,-160.28465262834294,-16.255038596851136,-182.8148263141719,-0.04831442060423452,0.33396136184153313,-0.32824633638623,0.014177579345950875,-0.31642460273528883,453,6.115892125483034,305.8,5.722931293494962,469.25503859685114,6.101714546137083,466.08465262834295,6.051177629881192,-16.255038596851136,0.014177579345950875,-160.28465262834294,-0.32824633638623,-182.8148263141719,-0.31642460273528883
51,30,84,19,exp,435.9,287.3,275.9,271.9,456.6,Every,hike,in China,"looked scenic,",so I had some deciding to do.,0,INT-SUB,SUB,INT,I was flicking through a holiday brochure to find scenic hikes to enjoy in China and other countries.,3241.1,looked,scenic,NA,NQ,509.49709738019686,345.02584913071746,466.08465262834295,469.25503859685114,648.06424736141,6.19806394667793,5.800520692101374,6.051177629881192,6.101714546137083,6.422265942145116,6.077412859244347,5.660526965985244,5.62003848122324,5.605434351638425,6.123807734095696,-73.59709738019689,-57.72584913071745,-190.18465262834297,-197.35503859685116,-191.46424736141,-0.12065108743358355,-0.13999372611613037,-0.43113914865795167,-0.49628019449865857,-0.29845820804942047,275.9,5.62003848122324,271.9,5.605434351638425,466.08465262834295,6.051177629881192,469.25503859685114,6.101714546137083,-190.18465262834297,-0.43113914865795167,-197.35503859685116,-0.49628019449865857,-191.46424736141,-0.29845820804942047
51,30,85,43,exp,385.2999999999999,217.5,322.1,350.8,486.2000000000001,Every,delicacy,in Venezuela,"looked tasty,",so there was plenty of choice.,0,INT-SUB,SUB,INT,I was flicking through a holiday brochure to find tasty delicacies to try out in Venezuela and other countries.,2522.6000000000004,looked,tasty,NA,NQ,509.49709738019686,345.02584913071746,466.08465262834295,469.25503859685114,606.7148263141719,6.19806394667793,5.800520692101374,6.051177629881192,6.101714546137083,6.365922181093881,5.954022251632112,5.382198850528739,5.774862056337153,5.860216260498028,6.1866200618820235,-124.19709738019696,-127.52584913071746,-143.98465262834293,-118.45503859685113,-120.51482631417178,-0.2440416950458184,-0.4183218415726353,-0.27631557354403835,-0.2414982856390555,-0.17930211921185712,322.1,5.774862056337153,350.8,5.860216260498028,466.08465262834295,6.051177629881192,469.25503859685114,6.101714546137083,-143.98465262834293,-0.27631557354403835,-118.45503859685113,-0.2414982856390555,-120.51482631417178,-0.17930211921185712
51,30,86,13,exp,403.2,286.1,403.9,396.9,622.6,Every,campsite,looked picturesque,"in Germany,",so there was plenty of choice.,0,EXT-SUB,SUB,EXT,I was flicking through a holiday brochure to find picturesque campsites to try out in Germany and other countries.,3570.6000000000004,looked,picturesque,NA,NQ,509.49709738019686,345.02584913071746,466.08465262834295,469.25503859685114,606.7148263141719,6.19806394667793,5.800520692101374,6.051177629881192,6.101714546137083,6.365922181093881,5.999432716757159,5.656341400056065,6.001167322569367,5.983684359789019,6.433904258007508,-106.29709738019687,-58.92584913071744,-62.184652628342974,-72.35503859685116,15.885173685828136,-0.1986312299207711,-0.1441792920453091,-0.05001030731182432,-0.11803018634806417,0.06798207691362723,396.9,5.983684359789019,403.9,6.001167322569367,469.25503859685114,6.101714546137083,466.08465262834295,6.051177629881192,-72.35503859685116,-0.11803018634806417,-62.184652628342974,-0.05001030731182432,15.885173685828136,0.06798207691362723
